Active,Name,Date-Time(UTC),Alt,Azmu,HTML,StarNo,RA(J2000),DEC(J2000),T_MAX(HJD),T_MAX(UT),tau,U_min,A_MAX,D_mag,f_bl,I_bl,I_o
True,BLG-0642,9-11-2015 0:0:0,25.4463631341,191.159287451,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-0729,9-11-2015 0:0:0,21.385598968,182.567403058,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0729.html,BLG520.05  ,18:07:34.38,-29:44:17.4,2457319.048,2015-10-23.55,92.671,0.221,4.614,1.660,1.000,16.338,16.338
True,BLG-1516,9-11-2015 0:0:0,22.190646563,184.578004311,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,9-11-2015 0:0:0,24.4416892265,182.714069007,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1579,9-11-2015 0:0:0,21.1013559682,182.020522414,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1579.html,BLG521.27  ,18:09:52.56,-30:02:26.0,2457330.311,2015-11-03.81,88.858,1.145,1.255,0.246,1.000,16.023,16.023
True,BLG-1643,9-11-2015 0:0:0,21.6837045176,185.528071297,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1739,9-11-2015 0:0:0,21.7042500772,186.198621038,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,9-11-2015 0:0:0,23.4423769483,179.88956306,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,9-11-2015 0:54:0,25.4463631341,191.159287451,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-0729,9-11-2015 0:54:0,21.385598968,182.567403058,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0729.html,BLG520.05  ,18:07:34.38,-29:44:17.4,2457319.048,2015-10-23.55,92.671,0.221,4.614,1.660,1.000,16.338,16.338
True,BLG-1516,9-11-2015 0:54:0,22.190646563,184.578004311,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,9-11-2015 0:54:0,24.4416892265,182.714069007,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1579,9-11-2015 0:54:0,21.1013559682,182.020522414,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1579.html,BLG521.27  ,18:09:52.56,-30:02:26.0,2457330.311,2015-11-03.81,88.858,1.145,1.255,0.246,1.000,16.023,16.023
True,BLG-1643,9-11-2015 0:54:0,21.6837045176,185.528071297,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1739,9-11-2015 0:54:0,21.7042500772,186.198621038,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,9-11-2015 0:54:0,23.4423769483,179.88956306,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,9-11-2015 1:48:0,21.7511710021,205.494987959,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-1578,9-11-2015 1:48:0,22.4099943561,197.191420525,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1755,9-11-2015 1:48:0,21.9971062492,194.235053145,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,9-12-2015 0:0:0,25.2913520611,192.133882503,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-0729,9-12-2015 0:0:0,21.3450592472,183.485365184,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0729.html,BLG520.05  ,18:07:34.38,-29:44:17.4,2457319.048,2015-10-23.55,92.671,0.221,4.614,1.660,1.000,16.338,16.338
True,BLG-1516,9-12-2015 0:0:0,22.1231526773,185.507474179,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,9-12-2015 0:0:0,24.398864714,183.680166678,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1579,9-12-2015 0:0:0,21.0681648906,182.934299506,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1579.html,BLG521.27  ,18:09:52.56,-30:02:26.0,2457330.311,2015-11-03.81,88.858,1.145,1.255,0.246,1.000,16.023,16.023
True,BLG-1643,9-12-2015 0:0:0,21.603593578,186.449098544,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1739,9-12-2015 0:0:0,21.6152083574,187.119503331,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,9-12-2015 0:0:0,23.4374851464,180.840470408,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,9-12-2015 0:54:0,25.2913520611,192.133882503,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-0729,9-12-2015 0:54:0,21.3450592472,183.485365184,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0729.html,BLG520.05  ,18:07:34.38,-29:44:17.4,2457319.048,2015-10-23.55,92.671,0.221,4.614,1.660,1.000,16.338,16.338
True,BLG-1516,9-12-2015 0:54:0,22.1231526773,185.507474179,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,9-12-2015 0:54:0,24.398864714,183.680166678,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1579,9-12-2015 0:54:0,21.0681648906,182.934299506,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1579.html,BLG521.27  ,18:09:52.56,-30:02:26.0,2457330.311,2015-11-03.81,88.858,1.145,1.255,0.246,1.000,16.023,16.023
True,BLG-1643,9-12-2015 0:54:0,21.603593578,186.449098544,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1739,9-12-2015 0:54:0,21.6152083574,187.119503331,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,9-12-2015 0:54:0,23.4374851464,180.840470408,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,9-12-2015 1:48:0,21.4152811794,206.386137134,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-1578,9-12-2015 1:48:0,22.1771733383,198.109417834,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1755,9-12-2015 1:48:0,21.8023425205,195.151628029,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,9-13-2015 0:0:0,25.1235971473,193.104596824,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-0729,9-13-2015 0:0:0,21.2922469602,184.402315592,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0729.html,BLG520.05  ,18:07:34.38,-29:44:17.4,2457319.048,2015-10-23.55,92.671,0.221,4.614,1.660,1.000,16.338,16.338
True,BLG-1516,9-13-2015 0:0:0,22.043270862,186.435313231,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,9-13-2015 0:0:0,24.3431275545,184.645093086,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1579,9-13-2015 0:0:0,21.0227495246,183.847231213,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1579.html,BLG521.27  ,18:09:52.56,-30:02:26.0,2457330.311,2015-11-03.81,88.858,1.145,1.255,0.246,1.000,16.023,16.023
True,BLG-1643,9-13-2015 0:0:0,21.5112300762,187.368249064,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1739,9-13-2015 0:0:0,21.5139343269,188.038316365,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,9-13-2015 0:0:0,23.4198528558,181.791117488,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,9-13-2015 0:54:0,25.1235971473,193.104596824,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-0729,9-13-2015 0:54:0,21.2922469602,184.402315592,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0729.html,BLG520.05  ,18:07:34.38,-29:44:17.4,2457319.048,2015-10-23.55,92.671,0.221,4.614,1.660,1.000,16.338,16.338
True,BLG-1516,9-13-2015 0:54:0,22.043270862,186.435313231,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,9-13-2015 0:54:0,24.3431275545,184.645093086,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1579,9-13-2015 0:54:0,21.0227495246,183.847231213,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1579.html,BLG521.27  ,18:09:52.56,-30:02:26.0,2457330.311,2015-11-03.81,88.858,1.145,1.255,0.246,1.000,16.023,16.023
True,BLG-1643,9-13-2015 0:54:0,21.5112300762,187.368249064,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1739,9-13-2015 0:54:0,21.5139343269,188.038316365,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,9-13-2015 0:54:0,23.4198528558,181.791117488,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,9-13-2015 1:48:0,21.0687336093,207.270486586,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-1578,9-13-2015 1:48:0,21.9326916405,199.022316234,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1755,9-13-2015 1:48:0,21.5957500571,196.063910781,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,9-14-2015 0:0:0,24.9431990593,194.071159671,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-0729,9-14-2015 0:0:0,21.2271909132,185.317991697,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0729.html,BLG520.05  ,18:07:34.38,-29:44:17.4,2457319.048,2015-10-23.55,92.671,0.221,4.614,1.660,1.000,16.338,16.338
True,BLG-1516,9-14-2015 0:0:0,21.9510455758,187.361254907,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,9-14-2015 0:0:0,24.2745112311,185.60854572,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1643,9-14-2015 0:0:0,21.4066644563,188.285265936,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1739,9-14-2015 0:0:0,21.4004832048,188.954805706,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,9-14-2015 0:0:0,23.3894903854,182.741210449,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,9-14-2015 0:54:0,24.9431990593,194.071159671,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-0729,9-14-2015 0:54:0,21.2271909132,185.317991697,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0729.html,BLG520.05  ,18:07:34.38,-29:44:17.4,2457319.048,2015-10-23.55,92.671,0.221,4.614,1.660,1.000,16.338,16.338
True,BLG-1516,9-14-2015 0:54:0,21.9510455758,187.361254907,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,9-14-2015 0:54:0,24.2745112311,185.60854572,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1643,9-14-2015 0:54:0,21.4066644563,188.285265936,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1739,9-14-2015 0:54:0,21.4004832048,188.954805706,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,9-14-2015 0:54:0,23.3894903854,182.741210449,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-1578,9-14-2015 1:48:0,21.6766772804,199.929929537,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1755,9-14-2015 1:48:0,21.3774379704,196.971693423,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,9-15-2015 0:0:0,24.7502649069,195.03331017,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-0729,9-15-2015 0:0:0,21.1499264703,186.232133758,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0729.html,BLG520.05  ,18:07:34.38,-29:44:17.4,2457319.048,2015-10-23.55,92.671,0.221,4.614,1.660,1.000,16.338,16.338
True,BLG-1516,9-15-2015 0:0:0,21.84652789,188.285036948,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,9-15-2015 0:0:0,24.1930568093,186.570225693,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1643,9-15-2015 0:0:0,21.2899535021,189.199896972,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1739,9-15-2015 0:0:0,21.2749164669,189.868722058,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,9-15-2015 0:0:0,23.3464154616,183.690456776,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,9-15-2015 0:54:0,24.7502649069,195.03331017,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-0729,9-15-2015 0:54:0,21.1499264703,186.232133758,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0729.html,BLG520.05  ,18:07:34.38,-29:44:17.4,2457319.048,2015-10-23.55,92.671,0.221,4.614,1.660,1.000,16.338,16.338
True,BLG-1516,9-15-2015 0:54:0,21.84652789,188.285036948,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,9-15-2015 0:54:0,24.1930568093,186.570225693,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1643,9-15-2015 0:54:0,21.2899535021,189.199896972,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1739,9-15-2015 0:54:0,21.2749164669,189.868722058,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,9-15-2015 0:54:0,23.3464154616,183.690456776,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-1578,9-15-2015 1:48:0,21.4092623783,200.83208207,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1755,9-15-2015 1:48:0,21.1475201524,197.874777216,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,9-16-2015 0:0:0,24.5449079492,195.99079776,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-0729,9-16-2015 0:0:0,21.0604954601,187.144485439,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0729.html,BLG520.05  ,18:07:34.38,-29:44:17.4,2457319.048,2015-10-23.55,92.671,0.221,4.614,1.660,1.000,16.338,16.338
True,BLG-1516,9-16-2015 0:0:0,21.7297753523,189.206401953,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
True,BLG-1578,9-16-2015 0:0:0,24.0988128177,187.529838454,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1578.html,BLG518.22  ,18:07:31.52,-26:40:44.8,2457314.864,2015-10-19.36,53.880,0.000,16763,10.561,1.000,15.556,15.556
True,BLG-1643,9-16-2015 0:0:0,21.1611601886,190.111895229,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1643.html,BLG505.16  ,17:55:01.64,-29:16:00.3,2457286.284,2015-09-20.78,31.391,0.000,9991.7,9.999,1.000,16.832,16.832
True,BLG-1739,9-16-2015 0:0:0,21.1373016853,190.77982175,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1739.html,BLG500.04  ,17:52:11.52,-29:11:22.1,2457332.803,2015-11-06.30,52.223,0.000,38896,11.475,1.000,16.861,16.861
True,BLG-1755,9-16-2015 0:0:0,23.2906531777,184.638565982,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1755.html,BLG531.22  ,18:19:02.66,-27:43:45.7,2457431.327,2016-02-12.83,99.764,0.000,12756,10.264,1.000,13.937,13.937
True,BLG-0642,9-16-2015 0:54:0,24.5449079492,195.99079776,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0642.html,BLG715.13  ,17:34:09.47,-24:52:57.1,2457314.420,2015-10-18.92,120.795,0.161,6.263,1.992,1.000,16.739,16.739
True,BLG-0729,9-16-2015 0:54:0,21.0604954601,187.144485439,http://ogle.astrouw.edu.pl/ogle4/ews/blg-0729.html,BLG520.05  ,18:07:34.38,-29:44:17.4,2457319.048,2015-10-23.55,92.671,0.221,4.614,1.660,1.000,16.338,16.338
True,BLG-1516,9-16-2015 0:54:0,21.7297753523,189.206401953,http://ogle.astrouw.edu.pl/ogle4/ews/blg-1516.html,BLG505.27  ,17:59:13.76,-28:49:50.0,2457289.136,2015-09-23.64,64.333,0.343,3.042,1.208,0.341,15.072,16.241
